run_id,pflops,final_loss
TRAIN-994,267.8919667950551,3.9645182291666665
TRAIN-995,671.5943453668148,3.7438151041666665
TRAIN-998,920.6831071730073,3.6676432291666665
TRAIN-999,1208.979518128128,3.6144205729166665
TRAIN-1000,1499.0810184878653,3.5843098958333335
TRAIN-1002,2028.2114972760146,3.5260416666666665
TRAIN-1003,2645.929660294103,3.47265625
TRAIN-1004,3779.030896871473,3.41748046875
TRAIN-1005,6008.031968841695,3.3470052083333335
