run_id,pflops,final_loss
TRAIN-1012,267.8919667950551,3.9352213541666665
TRAIN-1013,671.5943453668148,3.71728515625
TRAIN-1017,920.6831071730073,3.6412760416666665
TRAIN-1018,1208.979518128128,3.5865885416666665
TRAIN-1019,1499.0810184878653,3.55517578125
TRAIN-1020,2028.2114972760146,3.4964192708333335
TRAIN-1021,2645.929660294103,3.4415690104166665
TRAIN-1022,3779.030896871473,3.3873697916666665
TRAIN-1023,6008.031968841695,3.32080078125
