run_id,pflops,final_loss
TRAIN-1288,671.9369150327685,3.77587890625
TRAIN-1270,1407.0333313961164,3.58837890625
TRAIN-1278,1773.1117935230975,3.5257161458333335
TRAIN-1285,2181.4714068841267,3.4685872395833335
TRAIN-1297,2701.5936262149244,3.45166015625
TRAIN-1311,3398.2564003070606,3.3943684895833335
TRAIN-1315,4174.7457922396325,3.3523763020833335
TRAIN-1316,6154.887216582623,3.2978515625
